timestamp,day,hour_of_day,temperature_C,humidity_pct,wind_speed_ms,ref_pm25,ref_pm10,sensor1_pm10,sensor2_pm10,sensor3_pm10,site
2022-04-30 11:00:00,29.4583,11.0,13.333333333333334,20.0,1.3889988000000002,6.2,14.0,5.17,3.39,3.85,HW
2022-04-30 12:00:00,29.5,12.0,15.0,19.0,1.8519984,6.3,9.0,5.61,3.52,4.2,HW
2022-04-30 13:00:00,29.5417,13.0,16.11111111111111,18.0,1.6976651999999999,6.0,9.0,4.6,2.98,3.38,HW
2022-04-30 14:00:00,29.5833,14.0,17.77777777777778,16.0,1.543332,5.3,13.0,4.26,2.33,2.72,HW
2022-04-30 15:00:00,29.625,15.0,18.88888888888889,15.0,1.9548872,5.6,13.0,4.93,3.29,3.68,HW
2022-04-30 16:00:00,29.6667,16.0,18.88888888888889,15.0,2.1606648,4.7,15.0,3.9,2.74,3.2,HW
2022-04-30 17:00:00,29.7083,17.0,18.333333333333332,16.0,1.543332,5.1,14.0,4.78,3.29,3.64,HW
2022-04-30 18:00:00,29.75,18.0,18.333333333333332,16.0,1.0803324,5.3,12.0,4.57,3.12,3.45,HW
2022-04-30 19:00:00,29.7917,19.0,18.88888888888889,16.0,0.8745548,5.9,17.0,5.45,3.68,4.29,HW
2022-04-30 20:00:00,29.8333,20.0,18.333333333333332,18.0,0.8745548,5.0,18.0,4.71,2.93,3.7,HW
2022-04-30 21:00:00,29.875,21.0,17.22222222222222,20.0,1.2346656,8.1,20.0,8.73,6.68,8.02,HW
2022-04-30 22:00:00,29.9167,22.0,15.555555555555555,29.0,2.314998,7.3,30.0,7.48,5.38,6.49,HW
2022-04-30 23:00:00,29.9583,23.0,14.444444444444445,29.0,1.543332,7.6,22.0,8.67,6.1,7.34,HW
